ts_unix,ts_iso,raw_ir,raw_red,ac_ir,ac_red,md_ir,md_red,lp_ir,lp_red
1759153100.3897345,2025-09-29T16:38:20.389,54272.0,0.0,44040.953125,-17405.9375,-39497.371094,20215.316406,0.0,15893.0
1759153100.3897345,2025-09-29T16:38:20.389,54272.0,0.0,41838.90625,-16535.65625,-33916.367188,19203.5,0.0,17764.0
1759153100.3897345,2025-09-29T16:38:20.389,54272.0,4096.0,39746.96875,-11612.875,-28614.425781,14419.325195,0.0,17297.0
1759153100.3897345,2025-09-29T16:38:20.389,28.0,0.0,-16484.375,-15128.21875,27050.160156,17793.8125,0.0,16713.0
1759153100.390733,2025-09-29T16:38:20.390,7168.0,49152.0,-8520.15625,34780.1875,19022.453125,-28972.138672,2378.0,5774.0
1759153100.390733,2025-09-29T16:38:20.390,7168.0,49152.0,-8094.15625,33041.1875,18535.605469,-24247.806641,10422.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,7168.0,49152.0,-7689.4375,31389.125,18073.080078,-19758.613281,14288.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,7168.0,49152.0,-7304.96875,29819.65625,17374.230469,-18975.46875,15973.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,6144.0,51200.0,-7963.71875,30376.6875,17666.050781,-20142.976562,16732.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,9216.0,51200.0,-4493.53125,28857.84375,13983.81543,-19204.083984,16287.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,9216.0,51200.0,-4268.875,27414.9375,13762.511719,-18312.134766,15103.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,36.0,200.0,-13235.421875,-24955.8125,22120.244141,30135.207031,16495.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,16.0,184.0,-12593.65625,-23724.0,20898.769531,28520.160156,18954.0,10945.0
1759153100.390733,2025-09-29T16:38:20.390,4.0,4.0,-11975.96875,-22717.8125,16384.494141,27069.630859,18801.0,19209.0
1759153100.390733,2025-09-29T16:38:20.390,212.0,0.0,-11169.171875,-21585.90625,11958.071289,25720.134766,16530.0,22733.0
1759153100.390733,2025-09-29T16:38:20.390,1024.0,54272.0,-9798.71875,33765.375,6998.306641,-26219.726562,13071.0,11460.0
1759153100.390733,2025-09-29T16:38:20.390,4.0,212.0,-10328.78125,-21982.875,4050.523438,29165.375,9369.0,6562.0
1759153100.390733,2025-09-29T16:38:20.390,24.0,0.0,-9792.34375,-21095.75,211.464844,27646.058594,5819.0,17275.0
1759153100.390733,2025-09-29T16:38:20.390,0.0,46080.0,-9326.71875,26039.03125,223.016602,-16744.238281,3071.0,11475.0
1759153100.390733,2025-09-29T16:38:20.390,0.0,0.0,-8860.375,-21342.90625,-266.008789,26896.160156,1554.0,8336.0
1759153100.390733,2025-09-29T16:38:20.390,46080.0,0.0,37662.640625,-20275.75,-43738.570312,22274.541016,0.0,16306.0
1759153100.390733,2025-09-29T16:38:20.390,46080.0,20.0,35779.5,-19241.96875,-38957.5,17865.353516,0.0,18152.0
1759153100.390733,2025-09-29T16:38:20.390,208.0,0.0,-11881.46875,-18299.875,8398.367188,13715.291016,0.0,16993.0
1759153100.390733,2025-09-29T16:38:20.390,5120.0,53248.0,-6375.390625,35863.125,2998.178223,-40081.945312,0.0,2192.0
1759153100.390733,2025-09-29T16:38:20.390,5120.0,53248.0,-6056.625,34069.96875,2575.206299,-37941.316406,0.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,5120.0,53248.0,-5753.796875,32366.46875,2173.383301,-35907.714844,0.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,5120.0,53248.0,-5466.109375,30748.125,2403.649902,-30575.773438,1063.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,8192.0,51200.0,-2120.796875,27162.71875,-243.471924,-23597.919922,1071.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,6144.0,24.0,-4062.765625,-25371.40625,2226.043701,28759.298828,1032.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,208.0,0.0,-9795.625,-24126.84375,8050.472656,27345.339844,3046.0,6958.0
1759153100.390733,2025-09-29T16:38:20.390,6144.0,53248.0,-3369.84375,30327.5,2053.283203,-27338.195312,4029.0,3547.0
1759153100.390733,2025-09-29T16:38:20.390,4096.0,2048.0,-5249.34375,-22388.875,4271.412598,25351.113281,3604.0,1320.0
1759153100.390733,2025-09-29T16:38:20.390,2048.0,48128.0,-7034.875,24810.5625,6240.774902,-18787.902344,4414.0,2282.0
1759153100.390733,2025-09-29T16:38:20.390,2048.0,48128.0,-6683.140625,23570.0625,6065.279297,-17712.0,5267.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,2048.0,48128.0,-6348.984375,22391.5625,5898.548828,-13617.870117,5617.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,2048.0,48128.0,-6031.53125,21271.9375,2668.151123,-9728.399414,4963.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,1024.0,2048.0,-6753.953125,-25871.625,555.009277,36973.1875,3319.0,739.0
1759153100.390733,2025-09-29T16:38:20.390,52224.0,8.0,44783.734375,-26618.0625,-47204.996094,37165.078125,0.0,18558.0
1759153100.390733,2025-09-29T16:38:20.390,0.0,2048.0,-9679.4375,-23247.15625,7037.904297,29853.486328,0.0,25891.0
1759153100.390733,2025-09-29T16:38:20.390,52224.0,8.0,43028.53125,-24124.78125,-42397.722656,26851.460938,0.0,27098.0
1759153100.390733,2025-09-29T16:38:20.390,204.0,8.0,-11142.90625,-22918.5625,11414.442383,21959.574219,0.0,25777.0
1759153100.390733,2025-09-29T16:38:20.390,212.0,0.0,-10577.75,-21780.625,10508.510742,17319.71875,0.0,22767.0
1759153100.390733,2025-09-29T16:38:20.390,0.0,188.0,-10260.875,-20503.59375,9648.963867,12864.93457,3564.0,19002.0
1759153100.390733,2025-09-29T16:38:20.390,0.0,188.0,-9747.828125,-19478.40625,8756.912109,12232.613281,6329.0,15837.0
1759153100.390733,2025-09-29T16:38:20.390,0.0,0.0,-9260.4375,-18692.5,8305.201172,11808.99707,7409.0,13965.0
1759153100.390733,2025-09-29T16:38:20.390,48128.0,12.0,39330.59375,-17745.875,-37439.132812,7657.480469,0.0,11889.0
1759153100.390733,2025-09-29T16:38:20.390,196.0,12.0,-10567.9375,-16858.5625,12104.824219,7138.855469,0.0,9686.0
1759153100.390733,2025-09-29T16:38:20.390,196.0,12.0,-10039.546875,-16015.65625,11376.12207,3574.201172,1718.0,7562.0
1759153100.390733,2025-09-29T16:38:20.390,196.0,0.0,-9537.5625,-15226.875,10683.842773,198.957031,6285.0,4778.0
1759153100.390733,2025-09-29T16:38:20.390,3072.0,50176.0,-6184.6875,35710.46875,7341.920898,-49850.460938,7623.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,2048.0,0.0,-6899.453125,-16251.03125,7998.825195,-390.490234,7646.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,9216.0,52224.0,613.515625,36785.5,977.020874,-49249.878906,6097.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,9216.0,52224.0,582.84375,34946.25,-1939.033325,-43306.34375,2870.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,9216.0,9216.0,553.703125,-9809.0625,-1227.68335,2344.842773,686.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,4.0,212.0,-8685.984375,-18322.625,4564.369629,11245.21582,1167.0,0.0
1759153100.390733,2025-09-29T16:38:20.390,32.0,196.0,-8223.6875,-17422.5,4296.6875,10711.494141,2768.0,58.0
1759153100.390733,2025-09-29T16:38:20.390,0.0,8192.0,-7844.5,-8555.375,4099.716797,2726.053223,3469.0,3325.0
1759153100.390733,2025-09-29T16:38:20.390,50176.0,8192.0,42723.71875,-8127.59375,-42936.195312,3123.338379,0.0,3128.0
1759153100.390733,2025-09-29T16:38:20.390,50176.0,8192.0,40587.53125,-7721.21875,-37444.316406,3500.775879,0.0,3218.0
1759153100.390733,2025-09-29T16:38:20.390,0.0,8.0,-11617.84375,-15519.15625,14603.896484,11510.269531,0.0,5321.0
1759153100.390733,2025-09-29T16:38:20.390,196.0,8.0,-10840.9375,-14743.1875,10482.22168,10934.480469,0.0,8215.0
1759153100.390733,2025-09-29T16:38:20.390,196.0,8.0,-10298.90625,-14006.03125,9958.125977,10387.492188,3562.0,9414.0
1759153101.3987327,2025-09-29T16:38:21.398,196.0,8.0,-9783.953125,-13305.734375,9460.212891,9867.857422,6577.0,9764.0
1759153101.3997414,2025-09-29T16:38:21.399,196.0,8.0,-9294.75,-12640.453125,8987.197266,9375.003906,7875.0,9694.0
1759153101.3997414,2025-09-29T16:38:21.399,12.0,204.0,-9014.015625,-11812.4375,8517.84082,5378.794922,8305.0,8557.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,5120.0,-8575.3125,-6305.8125,7967.413574,535.18457,8274.0,5810.0
1759153101.3997414,2025-09-29T16:38:21.399,52224.0,5120.0,44077.453125,-5990.515625,-41787.757812,-2631.84668,0.0,2446.0
1759153101.3997414,2025-09-29T16:38:21.399,52224.0,20.0,41873.578125,-10790.984375,-36831.164062,-880.527344,0.0,385.0
1759153101.3997414,2025-09-29T16:38:21.399,204.0,8.0,-12240.109375,-10263.4375,16429.601562,-1438.365234,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,192.0,12.0,-11640.09375,-9746.265625,15632.644531,-1383.780273,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,12.0,200.0,-11238.09375,-9070.953125,15029.68457,-1502.323242,7401.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,12.0,-10688.1875,-8805.40625,14290.199219,-1784.538086,10961.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,200.0,0.0,-9953.78125,-8377.140625,10043.958984,-2229.44043,11552.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,12.0,188.0,-9644.09375,-7770.28125,6385.49707,-2839.571289,9915.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,16.0,0.0,-9157.890625,-7569.765625,6063.290527,-2510.126953,8105.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,4096.0,51200.0,-4619.984375,44008.71875,1940.114502,-50171.816406,6092.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,4096.0,51200.0,-4388.984375,41808.28125,2103.109375,-44250.425781,4095.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,4096.0,51200.0,-4169.546875,39717.875,2257.965576,-38625.113281,3156.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,4096.0,12.0,-3961.0625,-13456.03125,2405.060547,14494.421875,2751.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,212.0,24.0,-7647.015625,-12771.21875,6182.146973,13745.69043,3508.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,200.0,24.0,-7276.65625,-12132.65625,5898.364746,12718.671875,4750.0,3747.0
1759153101.3997414,2025-09-29T16:38:21.399,200.0,24.0,-6912.828125,-11526.03125,2135.18457,11743.012695,4390.0,7908.0
1759153101.3997414,2025-09-29T16:38:21.399,200.0,24.0,-6567.1875,-10949.71875,-1439.84082,11156.118164,2407.0,9645.0
1759153101.3997414,2025-09-29T16:38:21.399,200.0,28.0,-6238.828125,-10398.234375,-1368.114746,10595.646484,538.0,10248.0
1759153101.3997414,2025-09-29T16:38:21.399,196.0,16.0,-5930.882812,-9890.328125,-1295.445801,10078.136719,0.0,10292.0
1759153101.3997414,2025-09-29T16:38:21.399,184.0,0.0,-5646.34375,-9411.8125,-1207.20166,9576.896484,0.0,10064.0
1759153101.3997414,2025-09-29T16:38:21.399,4096.0,4096.0,-1452.023438,-4845.21875,-4785.777832,5274.31543,0.0,8770.0
1759153101.3997414,2025-09-29T16:38:21.399,47104.0,6144.0,41628.578125,-2554.96875,-44427.554688,3372.210449,0.0,6589.0
1759153101.3997414,2025-09-29T16:38:21.399,24.0,24.0,-7532.859375,-8547.21875,4874.631348,9312.665039,0.0,6468.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,6144.0,-7180.203125,-1999.84375,4653.820801,3136.617676,0.0,6348.0
1759153101.3997414,2025-09-29T16:38:21.399,53248.0,0.0,46426.796875,-8043.859375,-45550.058594,5710.461426,0.0,5404.0
1759153101.3997414,2025-09-29T16:38:21.399,6144.0,6144.0,-2998.53125,-1497.671875,3967.9646,-3722.789551,0.0,3241.0
1759153101.3997414,2025-09-29T16:38:21.399,6144.0,4096.0,-2848.609375,-3470.78125,3906.105225,-4628.923828,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,54272.0,0.0,45421.8125,-7393.25,-41072.125,-302.27002,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,0.0,-11121.265625,-7023.578125,15239.335938,-288.765625,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,52224.0,0.0,41658.796875,-6672.40625,-34278.363281,-275.920898,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,0.0,-12648.15625,-6338.78125,19646.234375,-263.729004,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,204.0,0.0,-11811.734375,-6021.84375,18460.177734,-252.141602,4623.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,8192.0,51200.0,-3233.15625,45479.25,10081.976562,-48028.070312,9355.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,8192.0,51200.0,-3071.5,43205.28125,10110.946289,-42214.394531,9718.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,32.0,200.0,-11077.921875,-9954.984375,17755.263672,10909.660156,11785.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,32.0,200.0,-10524.03125,-9457.234375,16596.572266,10104.442383,14429.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,4096.0,-10029.828125,-5088.359375,12658.474609,5566.674805,14526.0,738.0
1759153101.3997414,2025-09-29T16:38:21.399,49152.0,16.0,39623.671875,-8913.953125,-33851.257812,9367.819336,2204.0,4038.0
1759153101.3997414,2025-09-29T16:38:21.399,192.0,16.0,-11317.515625,-8468.25,16814.109375,8490.889648,0.0,6437.0
1759153101.3997414,2025-09-29T16:38:21.399,192.0,16.0,-10751.640625,-8044.84375,12436.339844,8067.41748,5616.0,7340.0
1759153101.3997414,2025-09-29T16:38:21.399,192.0,0.0,-10214.0625,-7658.59375,11417.726562,7270.439453,8711.0,7501.0
1759153101.3997414,2025-09-29T16:38:21.399,1024.0,54272.0,-8871.359375,46996.328125,9673.505859,-44020.007812,9611.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,1024.0,54272.0,-8427.78125,44646.515625,5639.955078,-38200.878906,8652.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,1024.0,1024.0,-8006.40625,-10833.8125,5426.237305,17025.433594,7122.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,54272.0,1024.0,45641.921875,-10292.125,-47956.550781,16242.431641,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,32.0,212.0,-10880.171875,-10589.515625,8683.410156,16256.44043,0.0,7761.0
1759153101.3997414,2025-09-29T16:38:21.399,8.0,8.0,-10360.171875,-10264.03125,8260.181641,15648.143555,0.0,11778.0
1759153101.3997414,2025-09-29T16:38:21.399,212.0,8.0,-9638.15625,-9750.828125,7111.165527,11452.935547,2486.0,12647.0
1759153101.3997414,2025-09-29T16:38:21.399,212.0,0.0,-9156.25,-9271.296875,6223.609375,7474.96582,4537.0,11086.0
1759153101.3997414,2025-09-29T16:38:21.399,2048.0,0.0,-6862.4375,-8807.734375,4210.829102,7087.886719,4870.0,9220.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,51200.0,-8567.3125,42832.65625,6046.152344,-41066.511719,4997.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,12.0,200.0,-8126.953125,-10308.96875,5732.651367,11727.073242,5434.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,12.0,200.0,-7720.59375,-9793.53125,2170.007324,11152.99707,4707.0,1001.0
1759153101.3997414,2025-09-29T16:38:21.399,12.0,200.0,-7334.578125,-9303.84375,2049.520996,10607.603516,3433.0,5846.0
1759153101.3997414,2025-09-29T16:38:21.399,12.0,200.0,-6967.84375,-8838.65625,1935.039551,10089.495117,2726.0,8054.0
1759153101.3997414,2025-09-29T16:38:21.399,20.0,8.0,-6611.453125,-8588.71875,1818.822754,9777.548828,2309.0,8976.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,2048.0,-6300.875,-6119.28125,1679.610352,3767.070801,2034.0,7895.0
1759153101.3997414,2025-09-29T16:38:21.399,2048.0,54272.0,-3937.835938,46410.671875,-384.099121,-48645.273438,1354.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,2048.0,54272.0,-3740.945312,44090.140625,-296.625488,-42663.144531,523.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,8.0,4.0,-5593.898438,-12382.359375,-1859.393555,13670.007812,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,212.0,0.0,-5110.203125,-11767.25,-1958.424316,12976.382812,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,1024.0,54272.0,-4042.6875,43093.125,-2604.774414,-38326.847656,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,1024.0,54272.0,-3840.554688,40938.46875,-2420.400391,-32792.90625,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,1024.0,4.0,-3648.53125,-15376.46875,-2245.242676,23115.019531,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,212.0,20.0,-4278.101562,-14591.625,-1443.383301,21944.583984,0.0,4232.0
1759153101.3997414,2025-09-29T16:38:21.399,180.0,0.0,-4096.195312,-13882.0625,-1327.215332,17454.039062,0.0,11818.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,212.0,-4071.390625,-12975.953125,-1081.648926,16370.130859,0.0,14316.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,212.0,-3867.820312,-12327.15625,-1028.367676,15552.425781,0.0,15123.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,212.0,-3674.429688,-11710.796875,-977.748535,14775.603516,0.0,15143.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,12.0,-3490.703125,-11325.265625,-929.665527,14224.297852,0.0,14827.0
1759153101.3997414,2025-09-29T16:38:21.399,12.0,204.0,-3304.167969,-10567.0,-895.715332,13334.146484,0.0,14313.0
1759153101.3997414,2025-09-29T16:38:21.399,12.0,0.0,-3138.960938,-10242.640625,-850.12793,12734.896484,0.0,13686.0
1759153101.3997414,2025-09-29T16:38:21.399,3072.0,52224.0,77.988281,42493.484375,-3799.355469,-40262.375,0.0,222.0
1759153101.3997414,2025-09-29T16:38:21.399,3072.0,52224.0,74.085938,40368.796875,-3541.117676,-38385.777344,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,0.0,47104.0,-3001.617188,33230.375,-292.595947,-28206.505859,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,2048.0,8.0,-803.535156,-15527.15625,-2203.56665,20300.365234,0.0,0.0
1759153101.3997414,2025-09-29T16:38:21.399,192.0,8.0,-2619.359375,-14750.78125,-292.854004,15667.730469,0.0,1056.0
1759153101.4007313,2025-09-29T16:38:21.400,192.0,8.0,-2488.390625,-14013.25,-333.678467,11266.750977,0.0,7143.0
1759153101.4007313,2025-09-29T16:38:21.400,192.0,8.0,-2363.972656,-13312.59375,-372.459229,10703.686523,0.0,9027.0
1759153101.4007313,2025-09-29T16:38:21.400,12.0,188.0,-2425.773438,-12466.953125,-187.169678,9999.69043,0.0,9677.0
1759153101.4007313,2025-09-29T16:38:21.400,12.0,188.0,-2304.484375,-11843.609375,-189.011475,9512.244141,0.0,9715.0
1759153101.4007313,2025-09-29T16:38:21.400,12.0,0.0,-2189.261719,-11439.4375,-178.758789,9210.505859,0.0,9541.0
1759153101.4007313,2025-09-29T16:38:21.400,3072.0,0.0,980.203125,-10867.453125,-3025.021973,8735.835938,0.0,9262.0
1759153101.4007313,2025-09-29T16:38:21.400,8192.0,50176.0,6051.191406,39851.90625,-7447.635742,-38546.011719,0.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,3072.0,54272.0,628.632812,41955.328125,-1750.454712,-37097.390625,0.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,3072.0,12.0,597.203125,-14402.4375,-1458.933594,19004.677734,0.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,212.0,0.0,-2292.660156,-13694.328125,1487.349731,18066.455078,0.0,1671.0
1759153101.4007313,2025-09-29T16:38:21.400,3072.0,4096.0,681.972656,-8913.609375,-1447.017456,9858.59668,0.0,7700.0
1759153101.4007313,2025-09-29T16:38:21.400,52224.0,7168.0,49799.875,-5395.9375,-47249.867188,3289.942627,0.0,7147.0
1759153101.4007313,2025-09-29T16:38:21.400,28.0,0.0,-4886.117188,-12294.125,7310.491699,7153.163574,0.0,6203.0
1759153101.4007313,2025-09-29T16:38:21.400,7168.0,50176.0,2498.1875,38496.5625,146.301758,-40035.941406,0.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,7168.0,50176.0,2373.28125,36571.75,604.050781,-34689.628906,0.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,7168.0,20.0,2254.617188,-15412.84375,1038.915283,17201.660156,0.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,192.0,24.0,-4834.117188,-14638.1875,7962.973633,16338.629883,1620.0,633.0
1759153101.4007313,2025-09-29T16:38:21.400,24.0,0.0,-4760.414062,-13930.28125,7733.62793,15533.168945,4674.0,8139.0
1759153101.4007313,2025-09-29T16:38:21.400,6144.0,51200.0,1597.609375,37966.21875,1635.743652,-33042.675781,4679.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,6144.0,6144.0,1517.726562,-8988.09375,1962.759033,14075.05957,3266.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,0.0,4096.0,-4702.15625,-10586.6875,7803.817871,15692.371094,4059.0,4891.0
1759153101.4007313,2025-09-29T16:38:21.400,54272.0,4096.0,49804.945312,-10057.34375,-43786.367188,11835.744141,0.0,9243.0
1759153101.4007313,2025-09-29T16:38:21.400,54272.0,4096.0,47314.703125,-9554.46875,-38183.71875,7898.882324,0.0,9549.0
1759153101.4007313,2025-09-29T16:38:21.400,54272.0,4096.0,44948.96875,-9076.75,-32861.203125,7776.209473,0.0,8709.0
1759153101.4007313,2025-09-29T16:38:21.400,54272.0,4096.0,42701.53125,-8622.921875,-27614.152344,7660.475098,0.0,8223.0
1759153101.4007313,2025-09-29T16:38:21.400,54272.0,20.0,40566.4375,-12267.78125,-22820.091797,11081.722656,0.0,8786.0
1759153101.4007313,2025-09-29T16:38:21.400,200.0,0.0,-15533.875,-11674.390625,28924.636719,10069.768555,0.0,9664.0
1759153101.4007313,2025-09-29T16:38:21.400,5120.0,51200.0,-9837.1875,40109.328125,22897.878906,-38220.386719,6315.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,5120.0,51200.0,-9345.3125,38103.859375,21616.4375,-36241.097656,14134.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,5120.0,51200.0,-8878.0625,36198.6875,20399.097656,-34360.796875,17505.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,4096.0,51200.0,-9458.15625,34388.75,20198.339844,-29230.753906,18875.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,3072.0,52224.0,-10009.25,33693.3125,20404.425781,-25313.214844,19574.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,3072.0,52224.0,-9508.78125,32008.625,19587.398438,-20565.933594,19781.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,3072.0,52224.0,-9033.34375,30408.21875,18403.230469,-19469.394531,19395.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,3072.0,52224.0,-8581.6875,28887.78125,17278.279297,-15423.899414,18633.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,5120.0,0.0,-6104.59375,-24780.59375,14707.689453,37298.214844,17338.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,0.0,0.0,-10919.359375,-23541.5625,15474.167969,35160.234375,16235.0,15249.0
1759153101.4007313,2025-09-29T16:38:21.400,55296.0,0.0,44922.609375,-22364.5,-40527.273438,33129.171875,2128.0,24517.0
1759153101.4007313,2025-09-29T16:38:21.400,216.0,0.0,-12403.53125,-21246.25,12975.367188,31199.621094,0.0,28268.0
1759153101.4007313,2025-09-29T16:38:21.400,216.0,28.0,-11783.34375,-20155.9375,8722.854492,29340.441406,2431.0,29249.0
1759153101.4007313,2025-09-29T16:38:21.400,208.0,32.0,-11202.1875,-19144.15625,4690.456543,27870.234375,4528.0,28933.0
1759153101.4007313,2025-09-29T16:38:21.400,212.0,0.0,-10638.078125,-18218.9375,4452.733887,26508.714844,4549.0,28078.0
1759153101.4007313,2025-09-29T16:38:21.400,8192.0,32.0,-2126.171875,-17276.0,-3545.104492,21740.087891,2540.0,26138.0
1759153101.4007313,2025-09-29T16:38:21.400,0.0,0.0,-10211.859375,-16444.1875,4482.812988,17271.738281,1524.0,22885.0
1759153101.4007313,2025-09-29T16:38:21.400,52224.0,0.0,42522.734375,-15622.0,-44825.0625,12994.838867,0.0,19083.0
1759153101.4007313,2025-09-29T16:38:21.400,0.0,0.0,-11827.40625,-14840.875,9367.129883,8931.738281,0.0,15100.0
1759153101.4007313,2025-09-29T16:38:21.400,0.0,51200.0,-11236.03125,37101.15625,8693.96875,-42783.101562,0.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,0.0,51200.0,-10674.234375,35246.09375,8054.475586,-40712.210938,2900.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,0.0,51200.0,-10140.515625,33483.78125,7446.945312,-38744.859375,5279.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,6144.0,51200.0,-3489.5,31809.59375,1135.408936,-36875.882812,4794.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,5120.0,49152.0,-4339.015625,28171.125,2102.629639,-29707.300781,3237.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,5120.0,49152.0,-4122.078125,26762.5625,2338.844238,-24945.130859,2738.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,5120.0,49152.0,-3915.96875,25424.4375,-1123.17041,-20421.076172,1693.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,2048.0,50176.0,-6792.171875,25177.25,2127.123535,-17078.988281,1109.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,2048.0,53248.0,-6452.5625,26990.375,2142.899414,-15749.026367,1612.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,2048.0,53248.0,-6129.9375,25640.8125,2158.424561,-11413.798828,1876.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,2048.0,53248.0,-5823.4375,24358.8125,2172.900635,-7293.283203,2018.0,0.0
1759153101.4007313,2025-09-29T16:38:21.400,8.0,208.0,-7572.265625,-29899.125,3558.655762,46123.113281,2433.0,2854.0
1759153101.4007313,2025-09-29T16:38:21.400,16.0,196.0,-7185.65625,-28416.1875,3373.793213,43842.042969,2940.0,23517.0
1759153101.4007313,2025-09-29T16:38:21.400,20.0,180.0,-6822.367188,-27011.375,-279.169434,41677.9375,2257.0,32955.0
1759153101.4007313,2025-09-29T16:38:21.400,0.0,5120.0,-6501.25,-20720.8125,-245.209473,34995.378906,1021.0,35594.0
1759153101.4007313,2025-09-29T16:38:21.400,46080.0,5120.0,39903.820312,-19684.78125,-43240.957031,30173.619141,0.0,34118.0
1759153101.4007313,2025-09-29T16:38:21.400,46080.0,2048.0,37908.625,-21772.53125,-38006.902344,28460.126953,0.0,31763.0
